0.00000,-1.99253e-10,5.48231e-10,2.59039e-05,0.0153508,0.144320,0.200328,0.302383,0.340002,0.398745,0.00000,0.00000,0.00000,0.00000,3.64995e-08,0.00124831,0.00706746,0.0631705,0.113452,0.232824
0.00000,-1.96885e-10,5.58600e-10,2.37951e-05,0.0145952,0.141847,0.197930,0.300606,0.338533,0.397674,0.00000,0.00000,0.00000,0.00000,3.68820e-08,0.00116393,0.00667827,0.0613046,0.111076,0.230497
0.00000,-1.89348e-10,5.03433e-10,1.91358e-05,0.0137809,0.139420,0.195553,0.298790,0.337029,0.396774,0.00000,0.00000,0.00000,0.00000,2.35234e-08,0.00104624,0.00622149,0.0594228,0.108728,0.228192
0.00000,-2.02773e-10,4.64240e-10,1.77196e-05,0.0131082,0.137003,0.193183,0.297011,0.335540,0.395797,0.00000,0.00000,0.00000,0.00000,2.31298e-08,0.000973111,0.00587155,0.0576418,0.106419,0.225886
0.00000,-2.13700e-10,3.77056e-10,1.39305e-05,0.0123509,0.134627,0.190840,0.295213,0.334051,0.394768,0.00000,0.00000,0.00000,0.00000,1.53892e-08,0.000876855,0.00547289,0.0558580,0.104146,0.223604
0.00000,-2.55466e-10,2.88266e-10,1.32109e-05,0.0117648,0.132272,0.188499,0.293433,0.332568,0.393899,0.00000,0.00000,0.00000,0.00000,1.45889e-08,0.000813268,0.00515796,0.0541592,0.101905,0.221321
0.00000,-2.81363e-10,1.80511e-10,1.01037e-05,0.0110624,0.129947,0.186190,0.291647,0.331071,0.392830,0.00000,0.00000,0.00000,0.00000,1.00829e-08,0.000734053,0.00480868,0.0524667,0.0997028,0.219062
0.00000,-2.88190e-10,8.53244e-11,9.85009e-06,0.0105522,0.127652,0.183879,0.289873,0.329606,0.391924,0.00000,0.00000,0.00000,0.00000,9.33479e-09,0.000679299,0.00452681,0.0508500,0.0975301,0.216801
0.00000,-2.86383e-10,-3.15567e-11,7.40628e-06,0.00991056,0.125383,0.181606,0.288095,0.328102,0.390950,0.00000,0.00000,0.00000,0.00000,6.68631e-09,0.000613438,0.00421910,0.0492425,0.0953967,0.214565
0.00000,-2.90979e-10,-1.48619e-10,7.30114e-06,0.00945571,0.123143,0.179324,0.286329,0.326643,0.389942,0.00000,0.00000,0.00000,0.00000,6.10253e-09,0.000566732,0.00396813,0.0477071,0.0932937,0.212329
0.00000,-2.85045e-10,-2.69260e-10,5.49875e-06,0.00887920,0.120932,0.177087,0.284559,0.325151,0.389036,0.00000,0.00000,0.00000,0.00000,4.49419e-09,0.000511584,0.00369612,0.0461795,0.0912260,0.210114
0.00000,-2.68502e-10,-3.80554e-10,5.35937e-06,0.00846394,0.118744,0.174835,0.282798,0.323683,0.388022,0.00000,0.00000,0.00000,0.00000,4.02885e-09,0.000472054,0.00347371,0.0447244,0.0891936,0.207903
0.00000,-2.37159e-10,-4.43503e-10,4.10650e-06,0.00795062,0.116591,0.172633,0.281039,0.322206,0.387066,0.00000,0.00000,0.00000,0.00000,2.96803e-09,0.000425666,0.00323270,0.0432720,0.0871891,0.205711
0.00000,-1.77462e-10,-4.89612e-10,3.92065e-06,0.00756947,0.114455,0.170412,0.279285,0.320735,0.386135,0.00000,0.00000,0.00000,0.00000,2.61067e-09,0.000392490,0.00303668,0.0418963,0.0852279,0.203526
0.00000,-1.32565e-10,-4.78515e-10,3.06672e-06,0.00711276,0.112359,0.168244,0.277536,0.319264,0.385106,0.00000,0.00000,0.00000,0.00000,1.87682e-09,0.000353363,0.00282287,0.0405158,0.0832857,0.201357
0.00000,-8.02847e-11,-4.78830e-10,2.88509e-06,0.00676529,0.110275,0.166056,0.275788,0.317801,0.384210,0.00000,0.00000,0.00000,0.00000,1.61923e-09,0.000325771,0.00265107,0.0392172,0.0813945,0.199197
0.00000,-2.57355e-11,-4.36974e-10,2.28650e-06,0.00635735,0.108236,0.163921,0.274047,0.316326,0.383199,0.00000,0.00000,0.00000,0.00000,1.15573e-09,0.000292749,0.00246142,0.0379067,0.0795152,0.197052
0.00000,3.61770e-11,-4.08136e-10,2.13548e-06,0.00604243,0.106203,0.161766,0.272310,0.314875,0.382249,0.00000,0.00000,0.00000,0.00000,1.01799e-09,0.000270022,0.00231174,0.0366825,0.0776922,0.194917
